Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
269,Stephanie,Nguyen,69,Female,Address_269,Los Angeles,19458795122,stephanie.nguyen@kag.com,Savings,3747.11,27-01-2002,26-05-2023,269,25-03-2023,Deposit,2482.99,6230.1,86,269,47470.54,Mortgage,8.07,24,25-07-2022,Closed,269,MasterCard,4432.05,3869.91,193.5,16-06-2023,25-07-2023,3905,269,08-10-2023,Complaint,Resolved,22-11-2023,1
270,Daniel,Moore,42,Male,Address_270,Kansas City,19458795123,daniel.moore@kag.com,Savings,9570.4,30-05-2021,16-11-2023,270,18-07-2023,Deposit,3899.8,13470.2,76,270,23799.25,Auto,2.19,36,06-06-2020,Approved,270,MasterCard,3518.58,3101.83,155.09,28-05-2023,11-06-2023,476,270,18-08-2023,Complaint,Resolved,01-02-2023,1
271,Donald,Johnson,30,Female,Address_271,Charlotte,19458795124,donald.johnson@kag.com,Savings,9261.04,23-11-2004,26-01-2023,271,14-02-2023,Withdrawal,1567.69,7693.35,25,271,24933.15,Auto,7.64,60,13-09-2022,Approved,271,AMEX,2356.87,2211.73,110.59,04-04-2023,12-01-2023,7869,271,30-05-2023,Complaint,Resolved,27-07-2023,1
272,Ashley,Davis,23,Male,Address_272,Chicago,19458795125,ashley.davis@kag.com,Current,4457.06,12-08-2003,16-07-2023,272,08-07-2023,Deposit,1760.53,6217.59,57,272,32172.68,Mortgage,8.83,48,05-04-2021,Approved,272,Visa,9555.65,57.96,2.9,20-09-2023,23-01-2023,7544,272,05-06-2023,Praise,Resolved,05-08-2023,1
273,Carol,Hernandez,54,Female,Address_273,Milwaukee,19458795126,carol.hernandez@kag.com,Savings,1370.49,12-11-2001,24-05-2023,273,19-02-2023,Transfer,953.81,2324.3,52,273,20974.3,Auto,3.39,24,19-02-2021,Approved,273,AMEX,1771.88,3340.55,167.03,03-08-2023,15-07-2023,4518,273,05-01-2023,Suggestion,Resolved,15-08-2023,1
274,Andrew,Allen,19,Female,Address_274,Philadelphia,19458795127,andrew.allen@kag.com,Savings,1792.93,03-09-2016,18-03-2023,274,31-10-2023,Transfer,3511.07,-1718.14,7,274,16908.4,Personal,4.32,24,12-04-2021,Closed,274,Visa,7934.05,2696.95,134.85,07-11-2023,19-03-2023,3540,274,16-02-2023,Complaint,Resolved,21-12-2023,1
275,John,Nguyen,34,Male,Address_275,Chicago,19458795128,john.nguyen@kag.com,Current,1209.63,19-01-2002,10-11-2023,275,20-07-2023,Transfer,4498.26,5707.89,7,275,37231.92,Auto,6.32,12,28-06-2022,Rejected,275,MasterCard,4477.15,414.14,20.71,21-02-2023,30-06-2023,9634,275,23-07-2023,Praise,Resolved,27-05-2023,1
276,Jessica,Mitchell,41,Male,Address_276,Austin,19458795129,jessica.mitchell@kag.com,Current,6836.99,22-02-2022,18-12-2023,276,24-06-2023,Withdrawal,936.84,7773.83,56,276,30172.56,Personal,8.81,60,11-08-2021,Closed,276,AMEX,5197.16,3503.75,175.19,05-03-2023,13-12-2023,2561,276,09-11-2023,Praise,Pending,09-02-2023,1
277,Sandra,Clark,29,Other,Address_277,Charlotte,19458795130,sandra.clark@kag.com,Savings,5591.4,04-06-2006,20-07-2023,277,22-05-2023,Withdrawal,182.6,5774,39,277,24601.88,Mortgage,9.17,48,16-01-2021,Closed,277,MasterCard,2090.43,1349.12,67.46,09-07-2023,05-11-2023,6648,277,02-01-2023,Complaint,Pending,17-12-2023,1
278,Deborah,Martin,61,Female,Address_278,Louisville,19458795131,deborah.martin@kag.com,Current,5610.78,08-12-2001,30-10-2023,278,02-10-2023,Transfer,1912.54,3698.24,70,278,5938.58,Personal,5.81,60,07-12-2022,Closed,278,MasterCard,2067.68,2420.03,121,21-08-2023,23-10-2023,2193,278,08-11-2023,Praise,Resolved,04-05-2023,1
279,Ronald,Lopez,31,Male,Address_279,Jacksonville,19458795132,ronald.lopez@kag.com,Current,1073.94,11-11-2010,23-11-2023,279,09-07-2023,Withdrawal,2056.67,-982.73,83,279,4374.22,Personal,6.92,12,06-07-2020,Approved,279,MasterCard,4161.14,1593.86,79.69,21-01-2023,19-03-2023,2118,279,05-08-2023,Complaint,Pending,18-02-2023,1
280,Mary,Nelson,24,Other,Address_280,Kansas City,19458795133,mary.nelson@kag.com,Current,7953.42,08-06-2007,03-05-2023,280,14-05-2023,Withdrawal,3232.86,11186.28,58,280,26029.95,Auto,8.86,36,29-10-2020,Rejected,280,MasterCard,7418.23,1612.87,80.64,10-10-2023,05-02-2023,3227,280,30-06-2023,Suggestion,Resolved,02-07-2023,1
281,James,Walker,43,Male,Address_281,San Antonio,19458795134,james.walker@kag.com,Savings,5402.17,06-04-2019,27-06-2023,281,11-04-2023,Withdrawal,437.1,5839.27,23,281,31352.15,Mortgage,3.08,60,17-05-2020,Rejected,281,AMEX,3412.34,295.14,14.76,13-10-2023,12-07-2023,1453,281,27-02-2023,Complaint,Resolved,21-03-2023,1
282,Deborah,Clark,49,Other,Address_282,Charlotte,19458795135,deborah.clark@kag.com,Current,1000.6,22-05-2021,29-10-2023,282,12-12-2023,Transfer,4109.28,-3108.68,10,282,33218.07,Auto,8.43,12,11-07-2021,Closed,282,MasterCard,7266.59,238.78,11.94,26-03-2023,22-05-2023,97,282,07-07-2023,Praise,Resolved,30-12-2023,1
283,Barbara,Young,46,Other,Address_283,Seattle,19458795136,barbara.young@kag.com,Current,7496.59,28-12-2021,08-01-2023,283,26-09-2023,Withdrawal,2874.19,10370.78,72,283,44849.62,Auto,3.36,36,25-11-2020,Approved,283,MasterCard,9969.61,3888.99,194.45,15-06-2023,29-08-2023,5850,283,10-02-2023,Complaint,Resolved,11-02-2023,1
285,Paul,Williams,56,Male,Address_285,Las Vegas,19458795138,paul.williams@kag.com,Savings,4467.69,31-03-2018,26-05-2023,285,29-10-2023,Transfer,1588.65,2879.04,71,285,7897.35,Mortgage,9.41,36,20-11-2021,Rejected,285,Visa,9419.65,1438.06,71.9,09-04-2023,22-04-2023,4123,285,01-03-2023,Praise,Pending,30-05-2023,1
286,Emily,Hall,26,Female,Address_286,Los Angeles,19458795139,emily.hall@kag.com,Current,1244.98,28-09-2019,05-02-2023,286,02-02-2023,Transfer,1832.68,3077.66,3,286,39927.12,Auto,5.6,48,31-05-2022,Rejected,286,Visa,1714.77,4756.37,237.82,21-01-2023,17-10-2023,4855,286,29-12-2023,Praise,Pending,25-06-2023,1
287,David,Clark,31,Female,Address_287,Omaha,19458795140,david.clark@kag.com,Savings,1103.85,24-01-2003,29-03-2023,287,26-04-2023,Withdrawal,286.58,1390.43,72,287,34138.85,Auto,1.84,24,29-01-2021,Closed,287,AMEX,3821.11,3993.9,199.7,21-10-2023,02-05-2023,289,287,29-12-2023,Complaint,Pending,18-03-2023,1
288,Kenneth,Wright,34,Other,Address_288,Oklahoma City,19458795141,kenneth.wright@kag.com,Current,356.21,24-08-2012,29-04-2023,288,07-04-2023,Withdrawal,3771.24,-3415.03,77,288,41573.42,Personal,9.06,36,31-10-2022,Rejected,288,MasterCard,6390.97,2591.96,129.6,14-03-2023,03-06-2023,516,288,26-08-2023,Complaint,Pending,11-06-2023,1
289,Andrew,Walker,66,Male,Address_289,Fresno,19458795142,andrew.walker@kag.com,Savings,7726.94,03-02-2004,11-02-2023,289,10-02-2023,Deposit,3027.64,10754.58,95,289,42324.38,Personal,6.26,24,06-06-2020,Approved,289,MasterCard,2933.09,3710.94,185.55,31-07-2023,07-11-2023,3300,289,11-12-2023,Praise,Resolved,21-02-2023,1
290,Christopher,Anderson,42,Female,Address_290,Detroit,19458795143,christopher.anderson@kag.com,Current,6970.61,23-05-2007,24-12-2023,290,25-11-2023,Transfer,4882.38,11852.99,13,290,17931.1,Auto,1.64,48,22-11-2021,Rejected,290,AMEX,4359.03,4718.94,235.95,03-07-2023,04-03-2023,6295,290,27-04-2023,Praise,Pending,15-01-2023,1
291,Deborah,Thomas,47,Other,Address_291,San Antonio,19458795144,deborah.thomas@kag.com,Current,5883.97,17-07-2010,19-05-2023,291,26-07-2023,Deposit,1774.27,4109.7,90,291,13900.17,Auto,1.09,36,04-11-2022,Closed,291,AMEX,5062.18,4699.36,234.97,25-08-2023,19-04-2023,3428,291,02-12-2023,Suggestion,Pending,06-07-2023,1
292,Jessica,Gonzalez,62,Female,Address_292,Kansas City,19458795145,jessica.gonzalez@kag.com,Savings,7679.73,12-10-2010,28-02-2023,292,29-01-2023,Deposit,3334.56,4345.17,48,292,28079.07,Auto,3.35,24,23-06-2021,Rejected,292,Visa,7067.37,2229.14,111.46,02-12-2023,22-11-2023,978,292,15-09-2023,Complaint,Resolved,08-11-2023,1
293,Michael,Carter,46,Other,Address_293,Baltimore,19458795146,michael.carter@kag.com,Savings,9993.05,05-08-2017,29-06-2023,293,20-09-2023,Deposit,4598.53,5394.52,66,293,15631.78,Auto,2.08,36,09-07-2020,Closed,293,Visa,2961.29,1612.06,80.6,06-04-2023,29-10-2023,2322,293,19-03-2023,Suggestion,Pending,31-12-2023,1
294,Sarah,Wright,46,Female,Address_294,Phoenix,19458795147,sarah.wright@kag.com,Current,4078.29,02-09-2012,21-07-2023,294,05-04-2023,Deposit,3561.29,7639.58,3,294,18134.58,Auto,6.66,12,17-12-2022,Closed,294,AMEX,4174.62,3740.67,187.03,24-03-2023,06-02-2023,752,294,16-09-2023,Praise,Resolved,05-08-2023,1
295,Nancy,Hernandez,35,Male,Address_295,Austin,19458795148,nancy.hernandez@kag.com,Current,7087.52,12-04-2022,09-08-2023,295,01-07-2023,Transfer,211.15,6876.37,63,295,4388.84,Mortgage,6.37,36,15-11-2021,Approved,295,MasterCard,9591.9,2050.93,102.55,23-03-2023,06-10-2023,7967,295,01-08-2023,Complaint,Pending,12-08-2023,1
296,Steven,Lee,48,Other,Address_296,New York,19458795149,steven.lee@kag.com,Current,3833.9,27-11-2018,18-02-2023,296,11-01-2023,Transfer,3164.86,6998.76,15,296,49576.82,Auto,8.57,36,07-09-2020,Closed,296,MasterCard,3395.71,774.01,38.7,11-10-2023,31-12-2023,4856,296,29-12-2023,Praise,Resolved,19-05-2023,1
297,Nancy,Hernandez,36,Other,Address_297,Fresno,19458795150,nancy.hernandez@kag.com,Savings,3585.37,14-08-2008,26-12-2023,297,11-02-2023,Transfer,2731.5,6316.87,2,297,16155.55,Auto,5.62,60,08-09-2022,Closed,297,MasterCard,7617.56,968.8,48.44,08-09-2023,29-09-2023,9740,297,28-09-2023,Praise,Pending,23-02-2023,1
298,William,Robinson,34,Female,Address_298,New York,19458795151,william.robinson@kag.com,Current,8524.11,30-08-2021,28-08-2023,298,18-09-2023,Deposit,2501.57,11025.68,61,298,39223.59,Personal,3.28,60,15-02-2020,Rejected,298,MasterCard,8838.8,2715.58,135.78,10-11-2023,15-10-2023,347,298,29-09-2023,Praise,Pending,28-03-2023,1
299,Ronald,Mitchell,23,Female,Address_299,Denver,19458795152,ronald.mitchell@kag.com,Current,5790.16,05-11-2015,08-05-2023,299,02-01-2023,Transfer,2769.69,8559.85,59,299,49664.76,Mortgage,1.45,48,04-11-2020,Rejected,299,Visa,7041.8,2545.9,127.3,07-04-2023,07-01-2023,1980,299,08-05-2023,Suggestion,Resolved,18-10-2023,1
300,Linda,Wright,29,Female,Address_300,Los Angeles,19458795153,linda.wright@kag.com,Current,1294.07,23-04-2005,26-11-2023,300,12-02-2023,Transfer,2308.22,3602.29,17,300,48487.17,Personal,1.09,48,25-06-2021,Rejected,300,MasterCard,8097.28,2316.68,115.83,02-11-2023,22-03-2023,2812,300,26-04-2023,Suggestion,Resolved,17-10-2023,1
301,Margaret,Perez,55,Male,Address_301,Nashville,19458795154,margaret.perez@kag.com,Savings,4094.81,10-01-2014,13-10-2023,301,04-01-2023,Transfer,3462.24,7557.05,11,301,32060.27,Auto,9.33,48,22-01-2021,Approved,301,AMEX,9856.36,1850.26,92.51,20-01-2023,13-05-2023,2815,301,14-08-2023,Praise,Resolved,28-06-2023,1
302,Donna,Nguyen,20,Female,Address_302,Oklahoma City,19458795155,donna.nguyen@kag.com,Current,7985.89,11-06-2011,28-01-2023,302,03-12-2023,Withdrawal,84.42,7901.47,5,302,27394.41,Auto,2.3,24,16-10-2022,Approved,302,MasterCard,3986.62,1625.51,81.28,14-06-2023,10-07-2023,7999,302,03-06-2023,Complaint,Pending,13-08-2023,1
303,Michelle,Walker,64,Female,Address_303,El Paso,19458795156,michelle.walker@kag.com,Savings,9405.98,02-03-2002,03-04-2023,303,05-04-2023,Deposit,950.91,10356.89,70,303,16154.55,Auto,5.49,48,17-07-2022,Rejected,303,Visa,3323.49,941.17,47.06,21-03-2023,20-05-2023,1982,303,31-01-2023,Suggestion,Pending,01-05-2023,1
304,Sarah,Wilson,52,Male,Address_304,Nashville,19458795157,sarah.wilson@kag.com,Savings,6182.84,04-01-2013,28-06-2023,304,28-02-2023,Transfer,1833.27,4349.57,67,304,43213.83,Auto,8.15,48,06-04-2021,Approved,304,MasterCard,5053.05,3409.23,170.46,16-03-2023,31-03-2023,9746,304,08-12-2023,Praise,Resolved,06-06-2023,1
305,Andrew,White,64,Female,Address_305,Las Vegas,19458795158,andrew.white@kag.com,Current,4002.72,15-05-2011,05-08-2023,305,30-01-2023,Transfer,2268.81,6271.53,23,305,17561.76,Auto,9.36,60,24-09-2021,Rejected,305,MasterCard,6744.88,2515.52,125.78,17-10-2023,13-03-2023,6359,305,26-06-2023,Praise,Pending,29-11-2023,1
306,Deborah,Roberts,50,Male,Address_306,Houston,19458795159,deborah.roberts@kag.com,Savings,2594.63,23-06-2004,27-01-2023,306,29-03-2023,Deposit,661.13,1933.5,96,306,6229.47,Mortgage,2.82,36,05-04-2022,Approved,306,Visa,1964.5,1846.73,92.34,27-09-2023,09-01-2023,1131,306,12-10-2023,Praise,Resolved,20-10-2023,1
307,Matthew,Carter,46,Male,Address_307,Fort Worth,19458795160,matthew.carter@kag.com,Savings,4278.03,23-04-2012,07-05-2023,307,26-11-2023,Deposit,4102.53,8380.56,63,307,15410.82,Mortgage,3.09,48,13-12-2020,Closed,307,Visa,1471.69,3886.96,194.35,02-08-2023,12-08-2023,2320,307,08-08-2023,Praise,Pending,16-04-2023,1
308,Andrew,Young,20,Female,Address_308,Washington,19458795161,andrew.young@kag.com,Current,5699.98,09-08-2002,08-04-2023,308,08-08-2023,Transfer,4647.66,10347.64,4,308,16439.77,Mortgage,2.62,48,21-07-2020,Rejected,308,Visa,2238.45,3162.06,158.1,03-10-2023,27-10-2023,3202,308,20-06-2023,Suggestion,Resolved,22-12-2023,1
309,Matthew,Scott,22,Male,Address_309,Oklahoma City,19458795162,matthew.scott@kag.com,Current,143.73,23-08-2016,04-11-2023,309,08-05-2023,Withdrawal,3758.57,3902.3,29,309,36205.78,Mortgage,2.43,36,26-05-2020,Rejected,309,MasterCard,2502.57,3778.11,188.91,08-02-2023,05-10-2023,9873,309,25-06-2023,Suggestion,Pending,24-08-2023,1
310,Mark,Young,31,Female,Address_310,Seattle,19458795163,mark.young@kag.com,Current,2759.91,05-06-2001,27-10-2023,310,20-06-2023,Transfer,4644.8,7404.71,17,310,9307.56,Mortgage,5.09,60,27-08-2021,Approved,310,AMEX,1353.48,3222.2,161.11,26-09-2023,08-01-2023,3453,310,27-10-2023,Praise,Resolved,13-02-2023,1
311,Karen,Anderson,53,Male,Address_311,New York,19458795164,karen.anderson@kag.com,Savings,6748.01,09-08-2016,17-02-2023,311,18-12-2023,Withdrawal,3718.67,10466.68,95,311,16526.3,Personal,6.72,60,10-01-2021,Approved,311,AMEX,6330.59,3125.05,156.25,16-07-2023,25-02-2023,2317,311,20-11-2023,Suggestion,Pending,14-06-2023,1
312,Melissa,Nelson,45,Other,Address_312,Baltimore,19458795165,melissa.nelson@kag.com,Savings,6764.97,28-05-2005,20-12-2023,312,13-08-2023,Deposit,2210.87,4554.1,35,312,4752.73,Personal,7.36,36,17-09-2021,Closed,312,Visa,6223.48,2059.07,102.95,09-08-2023,11-10-2023,3050,312,05-12-2023,Suggestion,Pending,10-04-2023,1
313,Karen,Wright,58,Female,Address_313,Tucson,19458795166,karen.wright@kag.com,Savings,6564.77,23-07-2017,29-09-2023,313,01-10-2023,Deposit,1971.73,8536.5,48,313,42571.66,Mortgage,3.94,60,13-02-2020,Approved,313,AMEX,5314.23,1405.2,70.26,19-04-2023,26-04-2023,5250,313,09-02-2023,Complaint,Resolved,12-11-2023,1
316,Jessica,Jones,59,Other,Address_316,Mesa,19458795169,jessica.jones@kag.com,Current,2770.31,15-03-2017,20-04-2023,316,16-07-2023,Withdrawal,1105.9,1664.41,48,316,22070.75,Auto,8.99,24,14-04-2022,Rejected,316,MasterCard,7348.88,1004.28,50.21,11-02-2023,21-01-2023,6032,316,12-03-2023,Suggestion,Pending,14-09-2023,1
317,Kenneth,Lee,57,Other,Address_317,Phoenix,19458795170,kenneth.lee@kag.com,Current,8134.97,15-12-2013,27-11-2023,317,11-11-2023,Transfer,2665.36,5469.61,95,317,9152.22,Mortgage,8.83,36,15-05-2020,Approved,317,AMEX,1912.87,3364.06,168.2,17-07-2023,02-02-2023,2763,317,08-11-2023,Suggestion,Pending,01-05-2023,1
318,Margaret,Martinez,30,Female,Address_318,Austin,19458795171,margaret.martinez@kag.com,Savings,3954.84,17-07-2017,15-01-2023,318,30-01-2023,Transfer,683.39,4638.23,53,318,19839.18,Mortgage,5.9,24,31-03-2022,Rejected,318,AMEX,6189.39,946.97,47.35,03-05-2023,31-10-2023,6982,318,12-12-2023,Praise,Resolved,26-03-2023,1
319,Steven,Jackson,19,Male,Address_319,Las Vegas,19458795172,steven.jackson@kag.com,Savings,2468.98,10-06-2012,12-04-2023,319,15-07-2023,Deposit,4756.31,7225.29,65,319,45434.43,Auto,3.19,36,08-01-2020,Closed,319,MasterCard,1357.96,4694.62,234.73,16-01-2023,15-03-2023,5281,319,15-09-2023,Suggestion,Pending,06-11-2023,1
320,Patricia,Harris,69,Female,Address_320,Milwaukee,19458795173,patricia.harris@kag.com,Savings,5611.82,30-03-2020,04-04-2023,320,18-06-2023,Deposit,1100.33,4511.49,75,320,7794.24,Personal,9.75,12,23-01-2022,Rejected,320,AMEX,4641.09,980.17,49.01,09-12-2023,06-09-2023,8368,320,20-06-2023,Suggestion,Resolved,11-10-2023,1
321,Steven,Brown,42,Female,Address_321,San Jose,19458795174,steven.brown@kag.com,Current,2961.44,28-07-2008,03-07-2023,321,03-11-2023,Deposit,4169.82,-1208.38,1,321,38486.39,Personal,8.3,36,11-08-2020,Approved,321,Visa,8273.56,4274.29,213.71,06-07-2023,25-07-2023,2418,321,27-12-2023,Suggestion,Pending,20-06-2023,1
322,Susan,Lewis,37,Male,Address_322,Indianapolis,19458795175,susan.lewis@kag.com,Savings,4021.98,02-03-2014,07-08-2023,322,10-12-2023,Withdrawal,4095.91,8117.89,7,322,3311.62,Personal,1.15,36,14-01-2021,Rejected,322,Visa,5781.64,4675.61,233.78,21-01-2023,26-12-2023,3259,322,10-02-2023,Praise,Pending,06-03-2023,1
323,Charles,Jackson,24,Other,Address_323,Las Vegas,19458795176,charles.jackson@kag.com,Current,6962.26,19-03-2011,09-05-2023,323,08-03-2023,Deposit,714.61,7676.87,77,323,16272.3,Personal,5.23,36,18-08-2022,Rejected,323,AMEX,1864.16,1034.48,51.72,19-10-2023,19-08-2023,8175,323,12-02-2023,Praise,Pending,20-09-2023,1
324,Deborah,Nelson,28,Male,Address_324,San Jose,19458795177,deborah.nelson@kag.com,Savings,9959.89,31-10-2011,02-06-2023,324,03-07-2023,Transfer,3556.61,13516.5,84,324,42499.94,Auto,1.92,12,24-05-2021,Closed,324,Visa,8620.43,4435.27,221.76,06-05-2023,29-09-2023,9660,324,15-02-2023,Suggestion,Pending,25-08-2023,1
325,Sarah,Johnson,22,Other,Address_325,Las Vegas,19458795178,sarah.johnson@kag.com,Current,6482.84,19-02-2017,16-11-2023,325,26-08-2023,Transfer,4122.33,10605.17,70,325,22804.2,Personal,2.19,60,11-07-2021,Approved,325,Visa,1670.47,547.3,27.36,16-04-2023,02-11-2023,6009,325,19-08-2023,Suggestion,Resolved,10-01-2023,1
326,Linda,Martinez,46,Female,Address_326,Detroit,19458795179,linda.martinez@kag.com,Savings,2837.15,12-12-2014,02-04-2023,326,21-07-2023,Transfer,4422.59,7259.74,30,326,35432.01,Mortgage,1.01,48,13-02-2022,Closed,326,MasterCard,5384.6,3499.94,175,22-09-2023,20-01-2023,2628,326,05-01-2023,Suggestion,Pending,26-05-2023,1
327,John,Nelson,35,Male,Address_327,Los Angeles,19458795180,john.nelson@kag.com,Savings,995.61,23-04-2014,12-02-2023,327,19-04-2023,Withdrawal,4770.36,-3774.75,70,327,6073.55,Mortgage,7.19,24,25-04-2022,Closed,327,MasterCard,5624.47,2534.42,126.72,25-09-2023,19-11-2023,5389,327,16-04-2023,Complaint,Resolved,09-09-2023,1
328,Michael,Harris,25,Male,Address_328,Indianapolis,19458795181,michael.harris@kag.com,Current,3683.48,09-06-2015,27-09-2023,328,06-08-2023,Transfer,4651.22,8334.7,98,328,34487.86,Mortgage,3.27,24,07-12-2022,Closed,328,Visa,7962.71,4805.58,240.28,05-10-2023,03-09-2023,5101,328,10-12-2023,Suggestion,Pending,29-12-2023,1
329,Thomas,Martin,44,Other,Address_329,Kansas City,19458795182,thomas.martin@kag.com,Savings,291.18,12-04-2018,05-09-2023,329,17-03-2023,Transfer,1562.57,-1271.39,99,329,41132.01,Personal,3.74,24,22-03-2021,Approved,329,AMEX,9870.84,2404.73,120.24,03-08-2023,14-02-2023,3792,329,29-10-2023,Praise,Resolved,27-01-2023,1
330,Steven,Mitchell,59,Male,Address_330,New York,19458795183,steven.mitchell@kag.com,Savings,4701.07,18-09-2021,09-03-2023,330,17-11-2023,Deposit,1345.6,6046.67,84,330,40457.05,Mortgage,1.42,48,01-12-2021,Rejected,330,MasterCard,4590,342.16,17.11,23-10-2023,18-10-2023,6254,330,26-02-2023,Suggestion,Pending,31-05-2023,1
331,Deborah,Jackson,19,Female,Address_331,Austin,19458795184,deborah.jackson@kag.com,Current,6633.84,22-09-2017,27-09-2023,331,02-01-2023,Transfer,1993.68,8627.52,38,331,22504.62,Mortgage,1.07,60,31-08-2021,Approved,331,AMEX,6767.13,631.19,31.56,01-11-2023,13-08-2023,2517,331,18-07-2023,Suggestion,Pending,12-10-2023,1
332,Barbara,Thompson,52,Male,Address_332,Sacramento,19458795185,barbara.thompson@kag.com,Savings,5166.78,25-09-2012,27-07-2023,332,11-01-2023,Deposit,2330.38,7497.16,30,332,45302.92,Mortgage,8.13,12,16-12-2021,Rejected,332,MasterCard,5682.76,1607.23,80.36,27-08-2023,30-04-2023,191,332,19-07-2023,Praise,Pending,22-05-2023,1
333,Lisa,White,43,Male,Address_333,Memphis,19458795186,lisa.white@kag.com,Savings,8666.29,04-08-2014,14-08-2023,333,17-03-2023,Transfer,1177.09,9843.38,97,333,29173.77,Mortgage,6.95,36,25-07-2020,Closed,333,Visa,1717.43,2344.87,117.24,14-04-2023,12-10-2023,7883,333,23-01-2023,Complaint,Pending,29-11-2023,1
334,Lisa,Hernandez,40,Female,Address_334,Atlanta,19458795187,lisa.hernandez@kag.com,Current,4991.1,29-10-2021,24-07-2023,334,02-04-2023,Transfer,439.56,5430.66,54,334,41075.72,Auto,4.44,36,21-09-2020,Rejected,334,MasterCard,8175.51,4789.63,239.48,28-11-2023,14-02-2023,7107,334,07-01-2023,Suggestion,Resolved,02-08-2023,1
335,Melissa,Rivera,22,Other,Address_335,San Francisco,19458795188,melissa.rivera@kag.com,Savings,4677.56,11-10-2006,25-05-2023,335,07-04-2023,Deposit,3286.37,1391.19,88,335,11459.51,Personal,1.63,60,10-03-2020,Approved,335,AMEX,5704.6,2421.5,121.08,28-02-2023,09-09-2023,7051,335,19-09-2023,Praise,Resolved,25-09-2023,1
336,Ashley,King,33,Male,Address_336,Colorado Springs,19458795189,ashley.king@kag.com,Savings,3165.8,02-08-2008,02-04-2023,336,19-06-2023,Deposit,879.46,2286.34,95,336,11301.79,Personal,7.98,12,13-07-2020,Approved,336,Visa,6459.75,4650.09,232.5,11-01-2023,23-05-2023,4313,336,30-03-2023,Suggestion,Resolved,17-11-2023,1
339,Brian,Jones,36,Female,Address_339,Chicago,19458795192,brian.jones@kag.com,Savings,9781.4,08-08-2000,02-01-2023,339,01-11-2023,Withdrawal,996.45,8784.95,27,339,34139.18,Personal,2.25,60,28-06-2022,Rejected,339,AMEX,7186.92,4596.41,229.82,31-03-2023,21-11-2023,3998,339,22-06-2023,Praise,Pending,17-02-2023,1
340,Linda,Lee,33,Other,Address_340,Jacksonville,19458795193,linda.lee@kag.com,Current,9813.97,27-12-2017,07-09-2023,340,24-03-2023,Deposit,978.85,8835.12,22,340,12591.94,Auto,6.87,60,22-01-2022,Approved,340,AMEX,4212.96,1275.91,63.8,07-10-2023,19-04-2023,5825,340,04-10-2023,Suggestion,Pending,09-09-2023,1
341,Anthony,Lopez,49,Male,Address_341,Columbus,19458795194,anthony.lopez@kag.com,Savings,9806.19,18-06-2006,17-11-2023,341,23-03-2023,Deposit,1454.45,8351.74,15,341,20581.51,Mortgage,1.64,60,09-06-2021,Approved,341,AMEX,5471.24,4184.03,209.2,03-03-2023,08-04-2023,4634,341,26-07-2023,Praise,Resolved,14-06-2023,1
342,Anthony,Roberts,29,Other,Address_342,Fort Worth,19458795195,anthony.roberts@kag.com,Savings,7148.39,22-12-2015,29-04-2023,342,20-10-2023,Transfer,3064.71,10213.1,46,342,13660.6,Auto,2.49,36,09-09-2022,Rejected,342,Visa,3750.84,4876.42,243.82,03-11-2023,03-02-2023,3980,342,12-04-2023,Suggestion,Pending,12-11-2023,1
