CustomerSK,Customer ID,First Name,Last Name,Age,Gender,City,Email,Segment_Label
1541,1638,Patricia,Brown,55,Other,Milwaukee,patricia.brown@kag.com,High-Value/Frequent
1542,1639,Karen,Smith,52,Female,Milwaukee,karen.smith@kag.com,High-Value/Frequent
1543,1640,Paul,Miller,48,Female,Dallas,paul.miller@kag.com,High-Value/Frequent
1544,1641,Matthew,Robinson,30,Female,San Jose,matthew.robinson@kag.com,High-Value/Frequent
1545,1642,Deborah,Roberts,43,Male,Columbus,deborah.roberts@kag.com,Low-Value/New
1546,1643,James,Rodriguez,39,Other,Jacksonville,james.rodriguez@kag.com,Low-Value/New
1547,1644,Melissa,Wright,49,Other,Milwaukee,melissa.wright@kag.com,Mid-Value/Loyal
1548,1645,Joseph,Davis,32,Male,Atlanta,joseph.davis@kag.com,High-Value/Frequent
1549,1646,David,White,28,Female,El Paso,david.white@kag.com,Mid-Value/Loyal
1550,1647,Joseph,Jackson,33,Other,Portland,joseph.jackson@kag.com,Low-Value/New
1551,1648,Ronald,Scott,64,Female,Philadelphia,ronald.scott@kag.com,Mid-Value/Loyal
1552,1649,Nancy,Roberts,23,Male,Detroit,nancy.roberts@kag.com,Mid-Value/Loyal
1553,1650,Patricia,Nelson,63,Female,Los Angeles,patricia.nelson@kag.com,High-Value/Frequent
1554,1651,Barbara,Clark,28,Male,San Jose,barbara.clark@kag.com,High-Value/Frequent
1555,1652,Paul,Young,69,Female,Denver,paul.young@kag.com,Low-Value/New
1556,1653,Paul,Wilson,27,Male,New York,paul.wilson@kag.com,Mid-Value/Loyal
1557,1654,Kevin,Moore,33,Other,Omaha,kevin.moore@kag.com,Mid-Value/Loyal
1558,1655,Jennifer,Ramirez,29,Male,Albuquerque,jennifer.ramirez@kag.com,Mid-Value/Loyal
1559,1656,Joshua,Lewis,24,Female,Washington,joshua.lewis@kag.com,Low-Value/New
1560,1657,Melissa,Thomas,56,Other,Memphis,melissa.thomas@kag.com,Low-Value/New
1561,1659,William,Campbell,41,Female,Omaha,william.campbell@kag.com,High-Value/Frequent
1562,1660,Richard,Walker,67,Male,Kansas City,richard.walker@kag.com,High-Value/Frequent
1563,1661,Kimberly,Brown,32,Male,Austin,kimberly.brown@kag.com,Low-Value/New
1564,1662,Matthew,Torres,23,Female,San Francisco,matthew.torres@kag.com,Mid-Value/Loyal
1565,1663,John,Taylor,36,Male,San Diego,john.taylor@kag.com,Mid-Value/Loyal
1566,1664,Patricia,Hill,25,Female,Washington,patricia.hill@kag.com,Mid-Value/Loyal
1567,1665,Linda,Mitchell,69,Male,Houston,linda.mitchell@kag.com,Mid-Value/Loyal
1568,1666,Sarah,Rivera,64,Male,Austin,sarah.rivera@kag.com,High-Value/Frequent
1569,1667,Mark,Sanchez,53,Female,San Diego,mark.sanchez@kag.com,Mid-Value/Loyal
1570,1668,Brian,Mitchell,67,Other,Dallas,brian.mitchell@kag.com,High-Value/Frequent
1571,1669,Melissa,Hill,30,Male,Detroit,melissa.hill@kag.com,Low-Value/New
1572,1670,Elizabeth,Green,50,Female,Los Angeles,elizabeth.green@kag.com,Mid-Value/Loyal
1573,1671,Kevin,Brown,49,Other,Indianapolis,kevin.brown@kag.com,High-Value/Frequent
1574,1672,Kimberly,Robinson,45,Male,Milwaukee,kimberly.robinson@kag.com,Low-Value/New
1575,1673,Sandra,Robinson,57,Male,Philadelphia,sandra.robinson@kag.com,Low-Value/New
1576,1674,Kenneth,Perez,68,Female,Nashville,kenneth.perez@kag.com,Mid-Value/Loyal
1577,1675,Ronald,Hernandez,66,Male,Detroit,ronald.hernandez@kag.com,Mid-Value/Loyal
1578,1676,Michael,Johnson,27,Female,Denver,michael.johnson@kag.com,High-Value/Frequent
1579,1677,Jennifer,Baker,50,Female,Louisville,jennifer.baker@kag.com,Mid-Value/Loyal
1580,1678,Robert,Lopez,18,Male,San Diego,robert.lopez@kag.com,Low-Value/New
1581,1679,Robert,Robinson,38,Other,Columbus,robert.robinson@kag.com,Mid-Value/Loyal
1582,1680,Timothy,Scott,22,Male,Las Vegas,timothy.scott@kag.com,Mid-Value/Loyal
1583,1681,Daniel,Moore,18,Other,Atlanta,daniel.moore@kag.com,Mid-Value/Loyal
1584,1682,Ronald,Sanchez,38,Male,Detroit,ronald.sanchez@kag.com,Mid-Value/Loyal
1585,1683,David,Miller,42,Other,Milwaukee,david.miller@kag.com,High-Value/Frequent
1586,1684,Andrew,Smith,37,Male,Albuquerque,andrew.smith@kag.com,Mid-Value/Loyal
1587,1685,Sarah,Sanchez,62,Other,Los Angeles,sarah.sanchez@kag.com,Low-Value/New
1588,1686,Ronald,Thompson,26,Other,Boston,ronald.thompson@kag.com,Low-Value/New
1589,1687,Carol,Sanchez,33,Male,Los Angeles,carol.sanchez@kag.com,Mid-Value/Loyal
1590,1689,Stephanie,Garcia,57,Female,Mesa,stephanie.garcia@kag.com,High-Value/Frequent
1591,1690,Karen,Garcia,63,Other,Fort Worth,karen.garcia@kag.com,High-Value/Frequent
1592,1691,Thomas,Baker,66,Male,Dallas,thomas.baker@kag.com,Mid-Value/Loyal
1593,1692,Nancy,Davis,53,Female,Mesa,nancy.davis@kag.com,High-Value/Frequent
1594,1693,Michael,White,56,Male,Louisville,michael.white@kag.com,Mid-Value/Loyal
1595,1694,Emily,Perez,66,Other,Kansas City,emily.perez@kag.com,Low-Value/New
1596,1695,Andrew,Jackson,41,Male,Tucson,andrew.jackson@kag.com,Mid-Value/Loyal
1597,1696,Donna,Torres,33,Male,Washington,donna.torres@kag.com,Low-Value/New
1598,1697,Richard,Moore,31,Female,Boston,richard.moore@kag.com,Low-Value/New
1599,1698,Timothy,Walker,65,Male,Seattle,timothy.walker@kag.com,Low-Value/New
1600,1699,Matthew,Torres,51,Female,Philadelphia,matthew.torres@kag.com,Mid-Value/Loyal
1601,1700,David,Robinson,41,Other,Seattle,david.robinson@kag.com,High-Value/Frequent
1602,1701,Patricia,Adams,64,Other,Indianapolis,patricia.adams@kag.com,High-Value/Frequent
1603,1702,Susan,Allen,28,Male,Charlotte,susan.allen@kag.com,Mid-Value/Loyal
1604,1703,Paul,Martinez,62,Female,San Diego,paul.martinez@kag.com,High-Value/Frequent
1605,1704,Kimberly,Torres,53,Other,San Jose,kimberly.torres@kag.com,Mid-Value/Loyal
1606,1705,William,Lopez,18,Male,San Antonio,william.lopez@kag.com,Mid-Value/Loyal
1607,1706,Kenneth,Robinson,64,Male,San Francisco,kenneth.robinson@kag.com,Low-Value/New
1608,1707,Michael,Clark,29,Male,Albuquerque,michael.clark@kag.com,Low-Value/New
1609,1708,Betty,Hill,38,Male,Washington,betty.hill@kag.com,High-Value/Frequent
1610,1709,Mark,Rodriguez,26,Male,San Jose,mark.rodriguez@kag.com,Low-Value/New
1611,1710,David,Lee,56,Female,El Paso,david.lee@kag.com,High-Value/Frequent
1612,1711,Michael,Lopez,20,Male,Memphis,michael.lopez@kag.com,High-Value/Frequent
1613,1713,Kimberly,Allen,21,Male,New York,kimberly.allen@kag.com,Low-Value/New
1614,1714,Barbara,Nelson,43,Male,Memphis,barbara.nelson@kag.com,High-Value/Frequent
1615,1715,Carol,Anderson,63,Male,Phoenix,carol.anderson@kag.com,Low-Value/New
1616,1716,David,Johnson,30,Male,Sacramento,david.johnson@kag.com,Low-Value/New
1617,1717,Joseph,Hill,37,Male,Jacksonville,joseph.hill@kag.com,Low-Value/New
1618,1718,Michelle,Baker,36,Other,Denver,michelle.baker@kag.com,Low-Value/New
1619,1719,Matthew,Moore,44,Other,Atlanta,matthew.moore@kag.com,Low-Value/New
1620,1720,Robert,Williams,19,Male,San Antonio,robert.williams@kag.com,Mid-Value/Loyal
1621,1721,William,Miller,27,Female,Sacramento,william.miller@kag.com,High-Value/Frequent
1622,1722,Kimberly,Nelson,42,Male,San Jose,kimberly.nelson@kag.com,Low-Value/New
1623,1723,Nancy,Moore,36,Female,Jacksonville,nancy.moore@kag.com,High-Value/Frequent
1624,1724,Joseph,Baker,32,Female,Los Angeles,joseph.baker@kag.com,High-Value/Frequent
1625,1725,Donna,Nguyen,56,Female,Philadelphia,donna.nguyen@kag.com,High-Value/Frequent
1626,1726,Linda,Torres,64,Female,San Diego,linda.torres@kag.com,Mid-Value/Loyal
1627,1727,Robert,Allen,66,Female,Mesa,robert.allen@kag.com,Low-Value/New
1628,1728,Deborah,Baker,41,Other,Boston,deborah.baker@kag.com,Mid-Value/Loyal
1629,1729,Sandra,Walker,33,Male,Omaha,sandra.walker@kag.com,Mid-Value/Loyal
1630,1730,Karen,Hernandez,34,Other,San Antonio,karen.hernandez@kag.com,High-Value/Frequent
1631,1731,Jennifer,Brown,33,Other,El Paso,jennifer.brown@kag.com,Low-Value/New
1632,1732,Paul,Moore,35,Male,Denver,paul.moore@kag.com,Mid-Value/Loyal
1633,1733,Deborah,Brown,66,Other,Washington,deborah.brown@kag.com,Mid-Value/Loyal
1634,1734,Richard,Carter,21,Male,San Jose,richard.carter@kag.com,Low-Value/New
1635,1735,Betty,King,19,Male,Nashville,betty.king@kag.com,Mid-Value/Loyal
1636,1736,Robert,Lewis,66,Male,New York,robert.lewis@kag.com,Mid-Value/Loyal
1637,1737,Richard,White,66,Male,Denver,richard.white@kag.com,Low-Value/New
1638,1738,Thomas,Perez,48,Female,Tucson,thomas.perez@kag.com,Low-Value/New
1639,1739,Stephanie,Johnson,19,Female,Houston,stephanie.johnson@kag.com,Mid-Value/Loyal
1640,1740,Michelle,Baker,19,Other,Chicago,michelle.baker@kag.com,Mid-Value/Loyal
1641,1741,Brian,Garcia,32,Male,Portland,brian.garcia@kag.com,Low-Value/New
1642,1742,Emily,Adams,65,Male,Sacramento,emily.adams@kag.com,Low-Value/New
1643,1743,Mark,Harris,60,Male,Louisville,mark.harris@kag.com,High-Value/Frequent
1644,1745,Michelle,Thomas,51,Female,Philadelphia,michelle.thomas@kag.com,Low-Value/New
1645,1746,Kimberly,Walker,57,Female,El Paso,kimberly.walker@kag.com,Low-Value/New
1646,1747,Michelle,Wilson,49,Female,Tucson,michelle.wilson@kag.com,High-Value/Frequent
1647,1748,Anthony,Hill,38,Other,Indianapolis,anthony.hill@kag.com,Low-Value/New
1648,1749,Richard,Ramirez,47,Male,Las Vegas,richard.ramirez@kag.com,Low-Value/New
1649,1750,Brian,Young,41,Female,Phoenix,brian.young@kag.com,Mid-Value/Loyal
1650,1751,Steven,Ramirez,61,Female,San Jose,steven.ramirez@kag.com,High-Value/Frequent
1651,1752,Jennifer,Carter,31,Male,Fort Worth,jennifer.carter@kag.com,High-Value/Frequent
1652,1753,Nancy,Rodriguez,45,Female,Phoenix,nancy.rodriguez@kag.com,Low-Value/New
1653,1754,Christopher,Hall,31,Male,Atlanta,christopher.hall@kag.com,High-Value/Frequent
1654,1755,Jessica,Perez,61,Male,Milwaukee,jessica.perez@kag.com,High-Value/Frequent
1655,1756,Michelle,Young,51,Female,Louisville,michelle.young@kag.com,Low-Value/New
1656,1757,Betty,Jones,31,Other,Louisville,betty.jones@kag.com,Low-Value/New
1657,1758,Steven,Thompson,42,Male,Baltimore,steven.thompson@kag.com,Mid-Value/Loyal
1658,1759,Deborah,Jones,29,Other,Seattle,deborah.jones@kag.com,Mid-Value/Loyal
1659,1760,Kenneth,Adams,58,Female,Portland,kenneth.adams@kag.com,Low-Value/New
1660,1761,Richard,Young,57,Male,Sacramento,richard.young@kag.com,Low-Value/New
1661,1762,Kevin,Martinez,37,Male,Detroit,kevin.martinez@kag.com,High-Value/Frequent
1662,1763,Brian,Hill,65,Female,Colorado Springs,brian.hill@kag.com,Mid-Value/Loyal
1663,1765,Carol,Miller,24,Female,Tucson,carol.miller@kag.com,Low-Value/New
1664,1766,Margaret,Lewis,32,Female,Boston,margaret.lewis@kag.com,Low-Value/New
1665,1767,Anthony,Campbell,26,Female,Milwaukee,anthony.campbell@kag.com,Mid-Value/Loyal
1666,1770,Robert,Martinez,40,Male,Tucson,robert.martinez@kag.com,Mid-Value/Loyal
1667,1771,Kevin,Ramirez,23,Female,Colorado Springs,kevin.ramirez@kag.com,Mid-Value/Loyal
1668,1773,Donald,Anderson,29,Other,Seattle,donald.anderson@kag.com,High-Value/Frequent
1669,1774,Daniel,Wright,64,Female,San Francisco,daniel.wright@kag.com,Mid-Value/Loyal
1670,1775,Carol,Garcia,68,Other,Fresno,carol.garcia@kag.com,Mid-Value/Loyal
1671,1776,Elizabeth,Lopez,39,Other,Colorado Springs,elizabeth.lopez@kag.com,High-Value/Frequent
1672,1777,Emily,Campbell,41,Other,San Antonio,emily.campbell@kag.com,Mid-Value/Loyal
1673,1778,Kevin,Nguyen,51,Female,Sacramento,kevin.nguyen@kag.com,Mid-Value/Loyal
1674,1779,Ashley,Gonzalez,36,Male,Baltimore,ashley.gonzalez@kag.com,High-Value/Frequent
1675,1780,Joshua,Lewis,41,Other,Fort Worth,joshua.lewis@kag.com,High-Value/Frequent
1676,1781,Donald,Jackson,37,Male,Sacramento,donald.jackson@kag.com,High-Value/Frequent
1677,1782,Karen,Williams,69,Other,Austin,karen.williams@kag.com,Mid-Value/Loyal
1678,1783,Margaret,Davis,51,Female,Houston,margaret.davis@kag.com,Mid-Value/Loyal
1679,1784,Mary,Davis,64,Other,Boston,mary.davis@kag.com,High-Value/Frequent
1680,1785,Susan,Martin,44,Other,Albuquerque,susan.martin@kag.com,High-Value/Frequent
1681,1786,Richard,Campbell,61,Male,Oklahoma City,richard.campbell@kag.com,Mid-Value/Loyal
1682,1787,Mark,Brown,46,Female,Milwaukee,mark.brown@kag.com,Mid-Value/Loyal
1683,1788,Barbara,Lee,18,Other,Houston,barbara.lee@kag.com,Mid-Value/Loyal
1684,1789,Joshua,Williams,63,Female,Kansas City,joshua.williams@kag.com,High-Value/Frequent
1685,1790,Mary,Hall,53,Male,New York,mary.hall@kag.com,Low-Value/New
1686,1791,Emily,Davis,60,Female,Chicago,emily.davis@kag.com,Mid-Value/Loyal
1687,1792,Richard,Thompson,56,Female,Atlanta,richard.thompson@kag.com,Low-Value/New
1688,1793,Melissa,Thomas,62,Male,Washington,melissa.thomas@kag.com,Low-Value/New
1689,1794,Anthony,Gonzalez,63,Other,San Francisco,anthony.gonzalez@kag.com,High-Value/Frequent
1690,1795,Ronald,Williams,24,Other,Columbus,ronald.williams@kag.com,Low-Value/New
1691,1796,Kenneth,Mitchell,60,Female,Sacramento,kenneth.mitchell@kag.com,Low-Value/New
1692,1797,Thomas,Rodriguez,37,Other,San Jose,thomas.rodriguez@kag.com,High-Value/Frequent
1693,1798,Michelle,Wilson,37,Male,Sacramento,michelle.wilson@kag.com,High-Value/Frequent
1694,1799,Donald,Gonzalez,42,Female,Los Angeles,donald.gonzalez@kag.com,Mid-Value/Loyal
1695,1800,Kimberly,Miller,60,Female,San Jose,kimberly.miller@kag.com,Mid-Value/Loyal
1696,1801,Nancy,Anderson,38,Other,Indianapolis,nancy.anderson@kag.com,Low-Value/New
1697,1802,Brian,Miller,26,Other,Seattle,brian.miller@kag.com,Low-Value/New
1698,1803,Andrew,Nguyen,44,Other,San Antonio,andrew.nguyen@kag.com,Low-Value/New
1699,1804,Deborah,King,45,Female,Mesa,deborah.king@kag.com,High-Value/Frequent
1700,1805,Jennifer,Green,42,Other,Baltimore,jennifer.green@kag.com,Low-Value/New
1701,1807,Ashley,White,51,Other,Charlotte,ashley.white@kag.com,Low-Value/New
1702,1808,John,Carter,19,Female,Omaha,john.carter@kag.com,Low-Value/New
1703,1809,Elizabeth,Torres,26,Female,Denver,elizabeth.torres@kag.com,High-Value/Frequent
1704,1810,Kenneth,Baker,36,Female,Atlanta,kenneth.baker@kag.com,Mid-Value/Loyal
1705,1811,Emily,Smith,32,Other,Los Angeles,emily.smith@kag.com,Mid-Value/Loyal
1706,1812,Kimberly,Martinez,38,Other,San Jose,kimberly.martinez@kag.com,High-Value/Frequent
1707,1814,Joseph,Thomas,33,Female,Milwaukee,joseph.thomas@kag.com,Mid-Value/Loyal
1708,1815,Ashley,Rivera,19,Other,Indianapolis,ashley.rivera@kag.com,Mid-Value/Loyal
1709,1817,Mark,Carter,61,Male,Louisville,mark.carter@kag.com,Mid-Value/Loyal
1710,1818,Lisa,Harris,46,Other,Albuquerque,lisa.harris@kag.com,High-Value/Frequent
1711,1819,Patricia,Roberts,50,Female,Jacksonville,patricia.roberts@kag.com,Mid-Value/Loyal
1712,1820,Sarah,Lopez,51,Male,Seattle,sarah.lopez@kag.com,High-Value/Frequent
1713,1821,Emily,Harris,63,Male,Houston,emily.harris@kag.com,High-Value/Frequent
1714,1822,Margaret,Taylor,44,Female,Dallas,margaret.taylor@kag.com,Mid-Value/Loyal
1715,1823,Stephanie,Sanchez,24,Other,San Antonio,stephanie.sanchez@kag.com,High-Value/Frequent
1716,1824,Patricia,Rivera,66,Female,San Diego,patricia.rivera@kag.com,Low-Value/New
1717,1825,Anthony,Mitchell,32,Female,San Antonio,anthony.mitchell@kag.com,Mid-Value/Loyal
1718,1826,Thomas,Wilson,34,Other,Omaha,thomas.wilson@kag.com,Mid-Value/Loyal
1719,1827,Barbara,Green,26,Male,Chicago,barbara.green@kag.com,High-Value/Frequent
1720,1828,Lisa,Scott,30,Female,San Francisco,lisa.scott@kag.com,High-Value/Frequent
1721,1829,Thomas,Thompson,49,Male,Los Angeles,thomas.thompson@kag.com,Mid-Value/Loyal
1722,1830,Elizabeth,Nelson,19,Male,Charlotte,elizabeth.nelson@kag.com,High-Value/Frequent
1723,1831,James,Garcia,49,Male,Memphis,james.garcia@kag.com,High-Value/Frequent
1724,1832,Lisa,Campbell,64,Other,Washington,lisa.campbell@kag.com,Mid-Value/Loyal
1725,1833,Sandra,Jones,37,Male,Houston,sandra.jones@kag.com,High-Value/Frequent
1726,1834,Karen,Nelson,60,Female,Philadelphia,karen.nelson@kag.com,High-Value/Frequent
1727,1835,Stephanie,Harris,36,Female,Kansas City,stephanie.harris@kag.com,Low-Value/New
1728,1836,Susan,Moore,63,Female,Detroit,susan.moore@kag.com,High-Value/Frequent
1729,1837,Timothy,Gonzalez,44,Other,Austin,timothy.gonzalez@kag.com,Low-Value/New
1730,1838,Mark,Nelson,53,Female,Detroit,mark.nelson@kag.com,High-Value/Frequent
1731,1839,Barbara,Wilson,47,Other,San Francisco,barbara.wilson@kag.com,Low-Value/New
1732,1840,Margaret,Ramirez,28,Male,Las Vegas,margaret.ramirez@kag.com,Mid-Value/Loyal
1733,1841,Andrew,Moore,33,Male,Louisville,andrew.moore@kag.com,Mid-Value/Loyal
1734,1842,Barbara,Ramirez,43,Other,Sacramento,barbara.ramirez@kag.com,Low-Value/New
1735,1843,John,Clark,47,Other,Milwaukee,john.clark@kag.com,High-Value/Frequent
1736,1844,Mark,Young,19,Other,San Jose,mark.young@kag.com,Mid-Value/Loyal
1737,1845,William,Campbell,51,Male,Sacramento,william.campbell@kag.com,Low-Value/New
1738,1847,Jennifer,Flores,39,Male,Charlotte,jennifer.flores@kag.com,Low-Value/New
1739,1848,Timothy,Young,48,Male,Seattle,timothy.young@kag.com,Mid-Value/Loyal
1740,1849,Joseph,Martin,38,Female,Atlanta,joseph.martin@kag.com,Low-Value/New
1741,1850,Emily,Ramirez,53,Male,Portland,emily.ramirez@kag.com,High-Value/Frequent
1742,1851,William,Allen,57,Other,Sacramento,william.allen@kag.com,Mid-Value/Loyal
1743,1852,Daniel,Brown,40,Other,Sacramento,daniel.brown@kag.com,Mid-Value/Loyal
1744,1853,Sandra,Rivera,43,Other,Louisville,sandra.rivera@kag.com,Low-Value/New
1745,1855,Melissa,Mitchell,32,Male,Kansas City,melissa.mitchell@kag.com,Low-Value/New
1746,1856,Kimberly,Williams,51,Female,Dallas,kimberly.williams@kag.com,Mid-Value/Loyal
1747,1857,Mark,Sanchez,39,Female,Fort Worth,mark.sanchez@kag.com,Low-Value/New
1748,1858,Patricia,Davis,45,Other,Charlotte,patricia.davis@kag.com,High-Value/Frequent
1749,1859,Thomas,Garcia,60,Male,Nashville,thomas.garcia@kag.com,Mid-Value/Loyal
1750,1860,Andrew,Thomas,66,Other,Sacramento,andrew.thomas@kag.com,Low-Value/New
1751,1861,Richard,White,24,Other,Tucson,richard.white@kag.com,Low-Value/New
1752,1862,Kenneth,Mitchell,57,Other,Denver,kenneth.mitchell@kag.com,Mid-Value/Loyal
1753,1863,Joshua,Hill,59,Female,El Paso,joshua.hill@kag.com,High-Value/Frequent
1754,1864,Joseph,Robinson,41,Other,San Jose,joseph.robinson@kag.com,High-Value/Frequent
1755,1865,Mark,Hall,52,Female,New York,mark.hall@kag.com,Low-Value/New
1756,1866,Mark,Gonzalez,30,Male,Memphis,mark.gonzalez@kag.com,Mid-Value/Loyal
1757,1867,William,Jones,66,Other,Las Vegas,william.jones@kag.com,High-Value/Frequent
1758,1868,Emily,Harris,30,Female,Indianapolis,emily.harris@kag.com,Low-Value/New
1759,1869,Mary,Martin,48,Male,Boston,mary.martin@kag.com,High-Value/Frequent
1760,1870,Timothy,Moore,36,Female,El Paso,timothy.moore@kag.com,High-Value/Frequent
1761,1871,Susan,Campbell,46,Other,Louisville,susan.campbell@kag.com,Mid-Value/Loyal
1762,1872,Sarah,Moore,39,Male,Indianapolis,sarah.moore@kag.com,High-Value/Frequent
1763,1873,Lisa,Johnson,58,Male,Kansas City,lisa.johnson@kag.com,Mid-Value/Loyal
1764,1874,William,Martinez,38,Male,Austin,william.martinez@kag.com,High-Value/Frequent
1765,1875,Anthony,Hall,33,Female,Chicago,anthony.hall@kag.com,Mid-Value/Loyal
1766,1876,Michael,Roberts,47,Female,Charlotte,michael.roberts@kag.com,Mid-Value/Loyal
1767,1877,Thomas,Campbell,22,Female,New York,thomas.campbell@kag.com,High-Value/Frequent
1768,1878,Amanda,Lopez,58,Male,San Antonio,amanda.lopez@kag.com,Low-Value/New
1769,1879,Betty,Campbell,58,Other,New York,betty.campbell@kag.com,Low-Value/New
1770,1880,Mark,Gonzalez,23,Other,Albuquerque,mark.gonzalez@kag.com,Mid-Value/Loyal
1771,1881,Charles,Roberts,38,Male,Dallas,charles.roberts@kag.com,Mid-Value/Loyal
1772,1882,Timothy,Campbell,59,Other,Memphis,timothy.campbell@kag.com,High-Value/Frequent
1773,1883,Jessica,Hernandez,67,Male,Detroit,jessica.hernandez@kag.com,High-Value/Frequent
1774,1884,Paul,Jackson,28,Other,El Paso,paul.jackson@kag.com,Mid-Value/Loyal
1775,1885,Sarah,Wright,41,Other,Memphis,sarah.wright@kag.com,Low-Value/New
1776,1886,Jennifer,Hill,45,Other,Kansas City,jennifer.hill@kag.com,Low-Value/New
1777,1887,Christopher,Sanchez,32,Female,Tucson,christopher.sanchez@kag.com,Low-Value/New
1778,1888,Robert,Rivera,56,Female,San Antonio,robert.rivera@kag.com,Mid-Value/Loyal
1779,1889,Michael,Wilson,63,Male,Fort Worth,michael.wilson@kag.com,Mid-Value/Loyal
1780,1890,James,Hall,57,Female,Milwaukee,james.hall@kag.com,Low-Value/New
1781,1891,Donna,Baker,68,Male,Albuquerque,donna.baker@kag.com,Mid-Value/Loyal
1782,1892,Joseph,White,64,Female,Oklahoma City,joseph.white@kag.com,High-Value/Frequent
1783,1893,Kimberly,Green,36,Other,San Francisco,kimberly.green@kag.com,High-Value/Frequent
1784,1894,Andrew,Smith,67,Female,Mesa,andrew.smith@kag.com,High-Value/Frequent
1785,1895,Ronald,Nelson,34,Female,Chicago,ronald.nelson@kag.com,High-Value/Frequent
1786,1896,Matthew,Perez,20,Female,New York,matthew.perez@kag.com,Mid-Value/Loyal
1787,1897,Nancy,Thompson,20,Male,Portland,nancy.thompson@kag.com,High-Value/Frequent
1788,1898,Barbara,Jackson,56,Male,Omaha,barbara.jackson@kag.com,Mid-Value/Loyal
1789,1899,Karen,Moore,45,Other,Tucson,karen.moore@kag.com,Mid-Value/Loyal
1790,1900,Joseph,Lopez,48,Other,Oklahoma City,joseph.lopez@kag.com,High-Value/Frequent
1791,1901,Amanda,Ramirez,59,Other,Columbus,amanda.ramirez@kag.com,Low-Value/New
1792,1902,Jessica,Ramirez,66,Female,Mesa,jessica.ramirez@kag.com,High-Value/Frequent
1793,1903,Anthony,Allen,64,Other,Phoenix,anthony.allen@kag.com,High-Value/Frequent
1794,1904,Linda,Jackson,25,Male,El Paso,linda.jackson@kag.com,High-Value/Frequent
1795,1905,Melissa,Ramirez,34,Other,Charlotte,melissa.ramirez@kag.com,Mid-Value/Loyal
1796,1906,Matthew,Carter,52,Other,Philadelphia,matthew.carter@kag.com,Mid-Value/Loyal
1797,1907,Thomas,Torres,53,Other,Tucson,thomas.torres@kag.com,High-Value/Frequent
1798,1908,Mark,Sanchez,44,Other,Denver,mark.sanchez@kag.com,High-Value/Frequent
1799,1909,Linda,Wright,57,Other,San Jose,linda.wright@kag.com,Low-Value/New
1800,1911,Anthony,Wright,50,Female,Philadelphia,anthony.wright@kag.com,Mid-Value/Loyal
1801,1912,Melissa,Flores,67,Other,Charlotte,melissa.flores@kag.com,Low-Value/New
1802,1913,Stephanie,Thomas,28,Female,Indianapolis,stephanie.thomas@kag.com,Mid-Value/Loyal
